"w_geocode","lowwage","midwage","hiwage","alljobs","lowwage_p","midwage_p","higwage_p","White_workers","Black_workers","AI.Na_workers","Asian_workers","NaH.PI_workers","Multi.racial_workers","lessThanHS","HSnoCollege","SomeColl.Associates","Bach.AdvDeg","w_county","countyName"
515400005021000,4,1,0,5,0.8,0.2,0,5,0,0,0,0,0,0,0,0,0,"51540","Charlottesville"
515400005021002,6,7,16,29,0.206896551724138,0.241379310344828,0.551724137931034,27,1,0,0,0,1,2,7,5,7,"51540","Charlottesville"
515400005021005,6,12,1,19,0.315789473684211,0.631578947368421,0.0526315789473684,17,2,0,0,0,0,4,6,2,4,"51540","Charlottesville"
515400005021010,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"51540","Charlottesville"
515400005022000,5,6,2,13,0.384615384615385,0.461538461538462,0.153846153846154,5,7,0,0,0,1,0,7,1,4,"51540","Charlottesville"
515400005022001,1,2,0,3,0.333333333333333,0.666666666666667,0,0,1,0,2,0,0,0,0,1,0,"51540","Charlottesville"
515400005022002,1,8,3,12,0.0833333333333333,0.666666666666667,0.25,11,1,0,0,0,0,1,5,3,1,"51540","Charlottesville"
515400005022003,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,1,0,"51540","Charlottesville"
515400005022004,1,0,1,2,0.5,0,0.5,2,0,0,0,0,0,0,1,0,1,"51540","Charlottesville"
515400005022006,5,2,1,8,0.625,0.25,0.125,4,3,1,0,0,0,1,1,4,1,"51540","Charlottesville"
515400005022007,2,0,0,2,1,0,0,2,0,0,0,0,0,1,1,0,0,"51540","Charlottesville"
515400005023000,5,8,2,15,0.333333333333333,0.533333333333333,0.133333333333333,10,5,0,0,0,0,3,4,3,3,"51540","Charlottesville"
515400005023003,36,38,23,97,0.371134020618557,0.391752577319588,0.237113402061856,82,13,0,0,0,2,10,13,19,12,"51540","Charlottesville"
515400005023004,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"51540","Charlottesville"
515400005023005,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,"51540","Charlottesville"
515400005023011,3,2,0,5,0.6,0.4,0,3,0,0,0,0,2,1,2,2,0,"51540","Charlottesville"
515400005023012,0,5,0,5,0,1,0,4,1,0,0,0,0,0,1,3,0,"51540","Charlottesville"
515400005024000,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,"51540","Charlottesville"
515400005024002,5,0,1,6,0.833333333333333,0,0.166666666666667,4,2,0,0,0,0,1,1,0,2,"51540","Charlottesville"
515400005024003,1,0,4,5,0.2,0,0.8,4,0,0,1,0,0,0,0,2,3,"51540","Charlottesville"
515400005024005,1,0,7,8,0.125,0,0.875,8,0,0,0,0,0,0,0,3,4,"51540","Charlottesville"
515400005025001,21,25,9,55,0.381818181818182,0.454545454545455,0.163636363636364,36,15,2,0,0,2,6,11,18,6,"51540","Charlottesville"
515400005025002,13,17,9,39,0.333333333333333,0.435897435897436,0.230769230769231,30,4,0,3,0,2,4,7,7,14,"51540","Charlottesville"
515400005025003,76,54,27,157,0.484076433121019,0.343949044585987,0.171974522292994,118,30,1,5,1,2,14,43,32,18,"51540","Charlottesville"
515400005025006,0,1,1,2,0,0.5,0.5,1,0,0,1,0,0,0,1,0,1,"51540","Charlottesville"
515400005025008,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,"51540","Charlottesville"
515400006001002,484,2082,4695,7261,0.0666574851948767,0.286737363999449,0.646605150805674,5671,1113,22,323,4,128,449,1185,1918,2079,"51540","Charlottesville"
515400006001003,93,318,1124,1535,0.060586319218241,0.207166123778502,0.732247557003257,1274,105,2,126,1,27,86,238,400,720,"51540","Charlottesville"
515400006001004,4,1,0,5,0.8,0.2,0,2,3,0,0,0,0,2,1,0,0,"51540","Charlottesville"
515400006001008,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"51540","Charlottesville"
515400006001009,8,2,0,10,0.8,0.2,0,4,6,0,0,0,0,2,2,0,0,"51540","Charlottesville"
515400006001012,12,15,5,32,0.375,0.46875,0.15625,18,8,0,3,2,1,1,2,4,7,"51540","Charlottesville"
515400006001017,3,7,1,11,0.272727272727273,0.636363636363636,0.0909090909090909,7,4,0,0,0,0,1,4,3,1,"51540","Charlottesville"
515400006002002,15,16,24,55,0.272727272727273,0.290909090909091,0.436363636363636,54,1,0,0,0,0,5,8,9,17,"51540","Charlottesville"
515400006002004,38,18,5,61,0.622950819672131,0.295081967213115,0.0819672131147541,29,27,0,4,0,1,7,6,9,9,"51540","Charlottesville"
515400006002008,3,0,0,3,1,0,0,3,0,0,0,0,0,1,0,0,2,"51540","Charlottesville"
515400006002011,0,6,4,10,0,0.6,0.4,7,1,0,1,0,1,0,5,0,4,"51540","Charlottesville"
515400006002015,16,27,7,50,0.32,0.54,0.14,33,8,0,9,0,0,4,12,8,11,"51540","Charlottesville"
515400006002019,15,13,9,37,0.405405405405405,0.351351351351351,0.243243243243243,29,6,0,2,0,0,3,5,11,14,"51540","Charlottesville"
515400007001001,0,0,2,2,0,0,1,2,0,0,0,0,0,0,1,1,0,"51540","Charlottesville"
515400007001002,4,0,0,4,1,0,0,4,0,0,0,0,0,1,3,0,0,"51540","Charlottesville"
515400007001003,153,162,575,890,0.171910112359551,0.182022471910112,0.646067415730337,658,200,1,17,0,14,71,165,193,326,"51540","Charlottesville"
515400007001009,2,2,0,4,0.5,0.5,0,4,0,0,0,0,0,0,0,2,0,"51540","Charlottesville"
515400007001011,1,2,0,3,0.333333333333333,0.666666666666667,0,3,0,0,0,0,0,0,0,0,2,"51540","Charlottesville"
515400007001012,1,1,2,4,0.25,0.25,0.5,3,1,0,0,0,0,1,0,0,3,"51540","Charlottesville"
515400007001013,1,1,2,4,0.25,0.25,0.5,4,0,0,0,0,0,1,2,0,1,"51540","Charlottesville"
515400007001014,0,0,18,18,0,0,1,16,1,0,0,0,1,0,0,0,1,"51540","Charlottesville"
515400007001015,1,2,1,4,0.25,0.5,0.25,3,1,0,0,0,0,1,0,1,2,"51540","Charlottesville"
515400007001023,1,5,1,7,0.142857142857143,0.714285714285714,0.142857142857143,7,0,0,0,0,0,1,1,1,2,"51540","Charlottesville"
515400007002003,12,32,51,95,0.126315789473684,0.336842105263158,0.536842105263158,79,13,0,3,0,0,6,15,16,34,"51540","Charlottesville"
515400007002005,2,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,1,"51540","Charlottesville"
515400007002006,5,8,0,13,0.384615384615385,0.615384615384615,0,8,5,0,0,0,0,4,4,4,1,"51540","Charlottesville"
515400007002007,98,46,17,161,0.608695652173913,0.285714285714286,0.105590062111801,88,64,2,3,0,4,18,30,21,16,"51540","Charlottesville"
515400007002008,1,1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,2,0,0,1,0,0,3,0,0,0,"51540","Charlottesville"
515400007002009,0,3,2,5,0,0.6,0.4,5,0,0,0,0,0,0,0,2,1,"51540","Charlottesville"
515400007002012,0,2,1,3,0,0.666666666666667,0.333333333333333,3,0,0,0,0,0,0,1,1,1,"51540","Charlottesville"
515400007002013,82,52,43,177,0.463276836158192,0.293785310734463,0.242937853107345,122,31,5,12,0,7,14,35,34,22,"51540","Charlottesville"
515400007002016,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,"51540","Charlottesville"
515400007002017,5,2,0,7,0.714285714285714,0.285714285714286,0,7,0,0,0,0,0,0,0,2,0,"51540","Charlottesville"
515400007002018,3,0,2,5,0.6,0,0.4,5,0,0,0,0,0,0,0,1,1,"51540","Charlottesville"
515400007002019,4,0,4,8,0.5,0,0.5,5,2,0,1,0,0,0,4,1,3,"51540","Charlottesville"
515400007002020,2,2,0,4,0.5,0.5,0,2,2,0,0,0,0,2,1,0,1,"51540","Charlottesville"
515400007002022,0,2,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,"51540","Charlottesville"
515400007002023,4,4,7,15,0.266666666666667,0.266666666666667,0.466666666666667,11,2,0,2,0,0,0,5,2,7,"51540","Charlottesville"
515400007002024,4,5,1,10,0.4,0.5,0.1,10,0,0,0,0,0,1,0,3,1,"51540","Charlottesville"
515400007002026,0,1,2,3,0,0.333333333333333,0.666666666666667,2,1,0,0,0,0,1,2,0,0,"51540","Charlottesville"
515400007003003,66,103,46,215,0.306976744186047,0.47906976744186,0.213953488372093,150,24,1,31,0,9,19,44,45,37,"51540","Charlottesville"
515400007003005,25,15,13,53,0.471698113207547,0.283018867924528,0.245283018867925,45,7,0,1,0,0,5,8,13,12,"51540","Charlottesville"
515400007003009,65,66,31,162,0.401234567901235,0.407407407407407,0.191358024691358,115,39,0,5,0,3,6,33,35,32,"51540","Charlottesville"
515400007003010,175,95,26,296,0.591216216216216,0.320945945945946,0.0878378378378378,220,42,5,21,2,6,23,37,49,37,"51540","Charlottesville"
515400007003011,19,5,0,24,0.791666666666667,0.208333333333333,0,9,7,1,0,0,7,1,2,1,4,"51540","Charlottesville"
515400007003012,121,58,23,202,0.599009900990099,0.287128712871287,0.113861386138614,132,54,1,9,0,6,13,25,27,20,"51540","Charlottesville"
515400007003013,266,167,72,505,0.526732673267327,0.330693069306931,0.142574257425743,345,124,2,13,1,20,45,66,86,70,"51540","Charlottesville"
515400007003021,111,93,82,286,0.388111888111888,0.325174825174825,0.286713286713287,225,55,0,5,0,1,22,52,65,72,"51540","Charlottesville"
515400007004000,15,9,6,30,0.5,0.3,0.2,10,19,0,0,0,1,4,13,3,3,"51540","Charlottesville"
515400007004002,55,35,29,119,0.46218487394958,0.294117647058824,0.243697478991597,94,12,0,11,0,2,11,27,20,32,"51540","Charlottesville"
515400007004005,58,87,130,275,0.210909090909091,0.316363636363636,0.472727272727273,237,26,1,10,0,1,16,44,75,84,"51540","Charlottesville"
515400007004008,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"51540","Charlottesville"
515400007004009,12,9,0,21,0.571428571428571,0.428571428571429,0,14,5,0,0,0,2,1,2,5,1,"51540","Charlottesville"
515400007004010,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,2,"51540","Charlottesville"
515400007004011,10,15,7,32,0.3125,0.46875,0.21875,27,4,0,0,0,1,1,3,2,3,"51540","Charlottesville"
515400007004012,26,53,103,182,0.142857142857143,0.291208791208791,0.565934065934066,133,36,0,10,0,3,13,31,44,52,"51540","Charlottesville"
515400007004014,3,12,2,17,0.176470588235294,0.705882352941177,0.117647058823529,15,2,0,0,0,0,2,5,1,1,"51540","Charlottesville"
515400007004015,1,3,3,7,0.142857142857143,0.428571428571429,0.428571428571429,7,0,0,0,0,0,1,1,3,1,"51540","Charlottesville"
515400007004019,2,0,1,3,0.666666666666667,0,0.333333333333333,3,0,0,0,0,0,0,0,2,1,"51540","Charlottesville"
515400007004023,2,1,4,7,0.285714285714286,0.142857142857143,0.571428571428571,6,1,0,0,0,0,0,2,2,3,"51540","Charlottesville"
515400008001000,3,6,4,13,0.230769230769231,0.461538461538462,0.307692307692308,6,7,0,0,0,0,2,4,4,1,"51540","Charlottesville"
515400008001002,1,2,1,4,0.25,0.5,0.25,3,1,0,0,0,0,1,2,0,0,"51540","Charlottesville"
515400008001003,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,0,1,"51540","Charlottesville"
515400008001004,2,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0,"51540","Charlottesville"
515400008002002,0,2,0,2,0,1,0,2,0,0,0,0,0,0,2,0,0,"51540","Charlottesville"
515400008002003,0,2,1,3,0,0.666666666666667,0.333333333333333,3,0,0,0,0,0,0,2,0,0,"51540","Charlottesville"
515400008002007,0,1,1,2,0,0.5,0.5,2,0,0,0,0,0,0,0,0,1,"51540","Charlottesville"
515400008002008,0,2,0,2,0,1,0,2,0,0,0,0,0,1,0,1,0,"51540","Charlottesville"
515400008002010,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"51540","Charlottesville"
515400008003000,6,1,1,8,0.75,0.125,0.125,0,8,0,0,0,0,0,3,2,1,"51540","Charlottesville"
515400008003003,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,"51540","Charlottesville"
515400008003004,0,2,1,3,0,0.666666666666667,0.333333333333333,3,0,0,0,0,0,1,0,1,1,"51540","Charlottesville"
515400008003005,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"51540","Charlottesville"
515400008003006,1,1,0,2,0.5,0.5,0,1,1,0,0,0,0,0,0,0,1,"51540","Charlottesville"
515400008003008,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"51540","Charlottesville"
515400008004000,3,6,0,9,0.333333333333333,0.666666666666667,0,5,2,0,1,0,1,2,2,3,2,"51540","Charlottesville"
515400008004001,133,208,163,504,0.263888888888889,0.412698412698413,0.323412698412698,378,80,1,36,0,9,44,91,131,109,"51540","Charlottesville"
515400008004002,67,22,4,93,0.720430107526882,0.236559139784946,0.043010752688172,61,28,0,3,0,1,11,23,16,12,"51540","Charlottesville"
515400008004004,89,114,30,233,0.381974248927039,0.489270386266094,0.128755364806867,158,53,3,9,0,10,14,49,42,32,"51540","Charlottesville"
515400008004005,16,28,6,50,0.32,0.56,0.12,29,21,0,0,0,0,7,18,13,6,"51540","Charlottesville"
515400008004006,28,31,11,70,0.4,0.442857142857143,0.157142857142857,51,15,0,3,0,1,6,9,19,6,"51540","Charlottesville"
515400008004008,49,46,20,115,0.426086956521739,0.4,0.173913043478261,80,29,1,3,0,2,14,23,26,14,"51540","Charlottesville"
515400008004011,201,172,79,452,0.444690265486726,0.380530973451327,0.174778761061947,256,142,1,41,0,12,51,96,93,81,"51540","Charlottesville"
515400008004013,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"51540","Charlottesville"
515400008004014,0,6,10,16,0,0.375,0.625,13,3,0,0,0,0,1,5,3,5,"51540","Charlottesville"
515400008004018,26,39,4,69,0.376811594202899,0.565217391304348,0.0579710144927536,51,14,0,3,0,1,4,11,16,9,"51540","Charlottesville"
515400008004020,0,2,1,3,0,0.666666666666667,0.333333333333333,3,0,0,0,0,0,0,1,2,0,"51540","Charlottesville"
515400008004024,144,135,178,457,0.315098468271335,0.295404814004376,0.389496717724289,336,67,2,39,0,13,39,113,96,88,"51540","Charlottesville"
515400008004025,24,37,8,69,0.347826086956522,0.536231884057971,0.115942028985507,49,16,0,3,0,1,7,7,7,8,"51540","Charlottesville"
515400008004026,35,49,132,216,0.162037037037037,0.226851851851852,0.611111111111111,169,22,1,23,0,1,25,47,59,60,"51540","Charlottesville"
515400008004028,2,1,0,3,0.666666666666667,0.333333333333333,0,3,0,0,0,0,0,0,0,2,1,"51540","Charlottesville"
515400008004033,131,184,174,489,0.267893660531697,0.376278118609407,0.355828220858896,321,139,1,17,0,11,50,110,119,97,"51540","Charlottesville"
515400009001005,0,1,10,11,0,0.0909090909090909,0.909090909090909,9,0,0,2,0,0,1,1,3,4,"51540","Charlottesville"
515400009001009,5,5,2,12,0.416666666666667,0.416666666666667,0.166666666666667,8,3,0,1,0,0,0,2,0,3,"51540","Charlottesville"
515400009001011,2,1,1,4,0.5,0.25,0.25,4,0,0,0,0,0,0,1,1,2,"51540","Charlottesville"
515400009001015,0,1,2,3,0,0.333333333333333,0.666666666666667,3,0,0,0,0,0,0,0,0,2,"51540","Charlottesville"
515400009001016,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,1,2,"51540","Charlottesville"
515400009001017,30,78,128,236,0.127118644067797,0.330508474576271,0.542372881355932,201,31,2,0,0,2,42,67,56,39,"51540","Charlottesville"
515400009001018,2,8,15,25,0.08,0.32,0.6,22,1,0,1,0,1,2,5,6,4,"51540","Charlottesville"
515400009001021,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,"51540","Charlottesville"
515400009001022,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"51540","Charlottesville"
515400009001023,7,18,8,33,0.212121212121212,0.545454545454545,0.242424242424242,24,8,0,0,0,1,5,8,4,8,"51540","Charlottesville"
515400009001024,33,30,14,77,0.428571428571429,0.38961038961039,0.181818181818182,56,15,1,5,0,0,7,16,13,17,"51540","Charlottesville"
515400009001025,0,0,4,4,0,0,1,3,1,0,0,0,0,0,1,1,2,"51540","Charlottesville"
515400009001026,6,0,2,8,0.75,0,0.25,7,0,1,0,0,0,2,0,3,0,"51540","Charlottesville"
515400009002004,0,0,4,4,0,0,1,4,0,0,0,0,0,0,1,0,3,"51540","Charlottesville"
515400009002005,11,11,7,29,0.379310344827586,0.379310344827586,0.241379310344828,25,0,0,4,0,0,2,7,5,5,"51540","Charlottesville"
515400009002007,0,0,2,2,0,0,1,1,1,0,0,0,0,0,1,1,0,"51540","Charlottesville"
515400009002014,2,3,0,5,0.4,0.6,0,5,0,0,0,0,0,0,2,1,1,"51540","Charlottesville"
515400009002015,59,339,102,500,0.118,0.678,0.204,217,194,4,75,1,9,81,127,108,100,"51540","Charlottesville"
515400009002016,1,1,4,6,0.166666666666667,0.166666666666667,0.666666666666667,4,0,0,1,0,1,0,1,3,2,"51540","Charlottesville"
515400009002018,1,2,6,9,0.111111111111111,0.222222222222222,0.666666666666667,8,0,0,0,0,1,0,1,0,5,"51540","Charlottesville"
515400010001000,4,12,41,57,0.0701754385964912,0.210526315789474,0.719298245614035,56,0,0,1,0,0,3,9,13,25,"51540","Charlottesville"
515400010001001,104,53,25,182,0.571428571428571,0.291208791208791,0.137362637362637,151,22,0,3,0,6,11,23,24,36,"51540","Charlottesville"
515400010001002,3,4,1,8,0.375,0.5,0.125,8,0,0,0,0,0,2,1,5,0,"51540","Charlottesville"
515400010001003,7,18,218,243,0.0288065843621399,0.0740740740740741,0.897119341563786,220,8,1,12,0,2,23,29,60,93,"51540","Charlottesville"
515400010001004,0,7,4,11,0,0.636363636363636,0.363636363636364,11,0,0,0,0,0,2,2,2,2,"51540","Charlottesville"
515400010001005,6,10,41,57,0.105263157894737,0.175438596491228,0.719298245614035,53,3,0,1,0,0,6,7,13,27,"51540","Charlottesville"
515400010001006,9,14,13,36,0.25,0.388888888888889,0.361111111111111,16,17,0,0,0,3,5,9,9,7,"51540","Charlottesville"
515400010001008,9,3,8,20,0.45,0.15,0.4,19,0,0,1,0,0,1,6,1,7,"51540","Charlottesville"
515400010001010,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,"51540","Charlottesville"
515400010001014,32,55,46,133,0.240601503759398,0.413533834586466,0.345864661654135,110,16,0,4,0,3,11,20,38,31,"51540","Charlottesville"
515400010001016,1,2,14,17,0.0588235294117647,0.117647058823529,0.823529411764706,17,0,0,0,0,0,2,2,4,6,"51540","Charlottesville"
515400010001017,26,31,11,68,0.382352941176471,0.455882352941176,0.161764705882353,50,2,0,13,0,3,8,10,13,19,"51540","Charlottesville"
515400010001018,65,51,23,139,0.467625899280576,0.366906474820144,0.165467625899281,114,13,0,7,1,4,20,22,26,24,"51540","Charlottesville"
515400010001019,62,71,108,241,0.257261410788382,0.294605809128631,0.448132780082988,205,20,0,9,0,7,20,45,41,62,"51540","Charlottesville"
515400010001020,90,153,196,439,0.20501138952164,0.348519362186788,0.446469248291572,327,61,1,36,2,12,33,67,78,120,"51540","Charlottesville"
515400010001022,210,147,63,420,0.5,0.35,0.15,257,140,0,14,0,9,55,61,69,73,"51540","Charlottesville"
515400010001023,20,13,8,41,0.48780487804878,0.317073170731707,0.195121951219512,35,6,0,0,0,0,4,4,12,7,"51540","Charlottesville"
515400010001025,35,9,17,61,0.573770491803279,0.147540983606557,0.278688524590164,52,6,0,0,0,3,3,4,17,11,"51540","Charlottesville"
515400010001026,137,247,332,716,0.191340782122905,0.344972067039106,0.463687150837989,573,112,3,15,0,13,63,122,174,191,"51540","Charlottesville"
515400010001027,28,16,22,66,0.424242424242424,0.242424242424242,0.333333333333333,53,9,0,2,0,2,5,6,15,14,"51540","Charlottesville"
515400010001028,71,34,36,141,0.50354609929078,0.24113475177305,0.25531914893617,119,10,1,7,0,4,12,25,29,21,"51540","Charlottesville"
515400010001029,126,92,111,329,0.382978723404255,0.279635258358663,0.337386018237082,274,43,1,6,0,5,33,73,69,49,"51540","Charlottesville"
515400010001030,36,42,79,157,0.229299363057325,0.267515923566879,0.503184713375796,118,32,0,4,0,3,15,32,36,42,"51540","Charlottesville"
515400010001031,60,70,114,244,0.245901639344262,0.286885245901639,0.467213114754098,215,21,1,4,0,3,22,30,49,70,"51540","Charlottesville"
515400010001032,2,8,2,12,0.166666666666667,0.666666666666667,0.166666666666667,12,0,0,0,0,0,1,0,5,4,"51540","Charlottesville"
515400010001033,14,30,25,69,0.202898550724638,0.434782608695652,0.36231884057971,62,5,0,1,0,1,3,17,22,20,"51540","Charlottesville"
515400010001034,13,23,121,157,0.0828025477707006,0.146496815286624,0.770700636942675,138,12,0,4,0,3,17,27,40,57,"51540","Charlottesville"
515400010001035,41,467,356,864,0.0474537037037037,0.540509259259259,0.412037037037037,447,357,3,40,1,16,79,165,217,236,"51540","Charlottesville"
515400010001036,18,41,99,158,0.113924050632911,0.259493670886076,0.626582278481013,139,7,1,8,0,3,11,25,33,53,"51540","Charlottesville"
515400010001037,13,21,391,425,0.0305882352941176,0.0494117647058823,0.92,358,21,0,37,0,9,31,62,86,162,"51540","Charlottesville"
515400010001038,19,43,79,141,0.134751773049645,0.304964539007092,0.560283687943262,113,17,0,5,0,6,6,20,44,34,"51540","Charlottesville"
515400010001039,306,460,532,1298,0.235747303543914,0.354391371340524,0.409861325115562,959,280,6,32,0,21,115,230,324,373,"51540","Charlottesville"
515400010001040,10,13,12,35,0.285714285714286,0.371428571428571,0.342857142857143,26,8,0,1,0,0,6,6,9,6,"51540","Charlottesville"
515400010001041,53,43,36,132,0.401515151515151,0.325757575757576,0.272727272727273,111,17,0,1,0,3,14,18,29,25,"51540","Charlottesville"
515400010001042,160,79,97,336,0.476190476190476,0.235119047619048,0.288690476190476,276,38,1,14,1,6,14,48,64,69,"51540","Charlottesville"
515400010001043,35,46,395,476,0.0735294117647059,0.0966386554621849,0.829831932773109,387,18,0,54,2,15,32,63,84,136,"51540","Charlottesville"
515400010001044,69,55,33,157,0.439490445859873,0.35031847133758,0.210191082802548,131,24,0,2,0,0,18,20,33,28,"51540","Charlottesville"
515400010001045,11,7,10,28,0.392857142857143,0.25,0.357142857142857,25,3,0,0,0,0,2,5,11,5,"51540","Charlottesville"
515400010001048,27,33,16,76,0.355263157894737,0.434210526315789,0.210526315789474,60,11,0,3,0,2,2,16,18,11,"51540","Charlottesville"
515400010001050,1,5,1,7,0.142857142857143,0.714285714285714,0.142857142857143,4,2,0,0,0,1,1,1,1,2,"51540","Charlottesville"
515400010001051,55,69,102,226,0.243362831858407,0.305309734513274,0.451327433628319,199,10,2,9,0,6,16,41,55,54,"51540","Charlottesville"
515400010001052,35,42,43,120,0.291666666666667,0.35,0.358333333333333,91,23,0,3,0,3,12,20,21,28,"51540","Charlottesville"
515400010001053,15,16,13,44,0.340909090909091,0.363636363636364,0.295454545454545,38,6,0,0,0,0,8,7,12,6,"51540","Charlottesville"
515400010001054,42,24,9,75,0.56,0.32,0.12,62,6,1,6,0,0,6,10,15,12,"51540","Charlottesville"
515400010001055,25,14,1,40,0.625,0.35,0.025,33,4,0,0,0,3,4,2,2,7,"51540","Charlottesville"
515400010001057,20,52,65,137,0.145985401459854,0.37956204379562,0.474452554744526,114,15,1,4,0,3,15,34,33,34,"51540","Charlottesville"
515400010001058,7,25,167,199,0.0351758793969849,0.125628140703518,0.839195979899497,183,7,0,6,0,3,8,22,50,77,"51540","Charlottesville"
515400010001059,8,35,208,251,0.0318725099601594,0.139442231075697,0.828685258964143,236,9,0,4,0,2,13,44,61,88,"51540","Charlottesville"
515400010001060,113,129,130,372,0.303763440860215,0.346774193548387,0.349462365591398,253,99,2,14,0,4,40,73,90,91,"51540","Charlottesville"
515400010001061,48,80,313,441,0.108843537414966,0.18140589569161,0.709750566893424,375,32,0,20,0,14,27,51,93,128,"51540","Charlottesville"
515400010001062,37,44,56,137,0.27007299270073,0.321167883211679,0.408759124087591,111,21,0,2,0,3,12,19,28,37,"51540","Charlottesville"
515400010001063,4,6,14,24,0.166666666666667,0.25,0.583333333333333,21,2,0,1,0,0,1,4,8,4,"51540","Charlottesville"
515400010001064,0,6,3,9,0,0.666666666666667,0.333333333333333,1,6,0,0,0,2,2,2,4,1,"51540","Charlottesville"
515400010001066,10,14,19,43,0.232558139534884,0.325581395348837,0.441860465116279,33,10,0,0,0,0,3,9,10,15,"51540","Charlottesville"
515400010002002,13,14,25,52,0.25,0.269230769230769,0.480769230769231,46,6,0,0,0,0,1,11,11,20,"51540","Charlottesville"
515400010002008,2,7,5,14,0.142857142857143,0.5,0.357142857142857,12,1,0,0,0,1,1,3,2,4,"51540","Charlottesville"
515400010002012,3,2,9,14,0.214285714285714,0.142857142857143,0.642857142857143,13,0,0,1,0,0,1,0,1,9,"51540","Charlottesville"
515400010002015,18,80,73,171,0.105263157894737,0.467836257309941,0.426900584795322,153,14,0,3,0,1,26,31,38,40,"51540","Charlottesville"
515400010002017,51,42,47,140,0.364285714285714,0.3,0.335714285714286,117,12,0,7,0,4,7,22,32,29,"51540","Charlottesville"
515400010002018,32,55,32,119,0.26890756302521,0.46218487394958,0.26890756302521,101,12,0,4,0,2,14,28,24,26,"51540","Charlottesville"
515400010002019,459,612,1265,2336,0.196489726027397,0.261986301369863,0.54152397260274,1958,305,6,36,0,31,144,443,605,818,"51540","Charlottesville"
